Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(Default)	Opportunity(Default)
911235	i5dD6Xy8jL	Unit CTA1_06, Section CTA1_06-5	FBSMR1	1	Point 1.2	2006-02-23 13:37:22.0	2006-02-23 13:37:57.0		2006-02-23 13:37:57.0	35		35	0	0	1	0	Correctly placing points	2
911507	i5dD6Xy8jL	Unit ES_03, Section ES_03-8	LIT12A	1	m-3+3 = j+3	2006-03-27 13:44:31.0	2006-03-27 13:44:34.0	2006-03-27 13:44:34.0	2006-03-27 13:44:39.0	8	8		1	0	0	2	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	14
911678	i5dD6Xy8jL	Unit CTA1_08, Section CTA1_08-3	DEC04	1	R1C1	2006-04-06 13:44:31.0	2006-04-06 13:45:49.0	2006-04-06 13:46:02.0	2006-04-06 13:46:02.0	91		91	0	1	0	1		
911931	i5dD6Xy8jL	Unit ES_04, Section ES_04-13	LIT20	1	r/c+b = d	2006-04-20 13:54:15.0	2006-04-20 13:54:36.0	2006-04-20 13:54:36.0	2006-04-20 13:54:36.0	21	21		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	76
912222	i5dD6Xy8jL	Unit CTA1_10, Section CTA1_10-4	DISTFB07_SP	1	ValidEquations	2006-05-18 13:32:28.0	2006-05-18 13:33:02.0	2006-05-18 13:33:02.0	2006-05-18 13:33:48.0	53	53		1	0	0	3		
912393	ljX78ko847	Unit ES_03, Section ES_03-7	LIT2	1	-2b+b = x-y	2006-02-23 14:00:53.0	2006-02-23 14:00:57.0	2006-02-23 14:00:57.0	2006-02-23 14:00:57.0	4	4		1	0	0	1	[SkillRule: Consolidate vars, no coeff; CLT]	17
912638	ljX78ko847	Unit CTA1_08, Section CTA1_08-3	NOV13	1	YLabel	2006-03-27 13:48:21.0	2006-03-27 13:48:41.0	2006-03-27 13:48:41.0	2006-03-27 13:48:41.0	20	20		1	0	0	1	Labelling the axes	27
912992	ljX78ko847	Unit ES_04, Section ES_04-14	LIT35A	1	-3 = x*c	2006-04-20 13:39:17.0	2006-04-20 13:39:29.0	2006-04-20 13:39:29.0	2006-04-20 13:39:29.0	12	12		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	82
913276	ljX78ko847	Unit CTA1_10, Section CTA1_10-5	DIST04_SP	1	R4C2	2006-04-25 14:24:37.0	2006-04-25 14:24:42.0	2006-04-25 14:24:42.0	2006-04-25 14:24:42.0	5	5		1	0	0	1	Entering a given	63
913464	ljX78ko847	Unit ES_07, Section ES_07-4	LIT63A	1	FinalAnswer	2006-04-27 14:14:52.0	2006-04-27 14:15:02.0	2006-04-27 14:15:02.0	2006-04-27 14:15:02.0	10	10		1	0	0	1	factor-sp	7
913500	ljX78ko847	Unit CTA1_12, Section CTA1_12-1	LDEMO_SYS	1	R3C3	2006-04-27 14:28:40.0	2006-04-27 14:28:56.0	2006-04-27 14:28:56.0	2006-04-27 14:28:56.0	16	16		1	0	0	1	Using simple numbers~~Using small numbers~~Write expression, positive slope	44~~54~~39
913574	nybp7zY98z	Unit CTA1_04, Section CTA1_04-4	BH1T47C	1	-8M = 1450	2006-03-06 13:44:48.0	2006-03-06 13:44:55.0	2006-03-06 13:44:55.0	2006-03-06 13:44:55.0	7	7		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]	8~~4
913793	nybp7zY98z	Unit ES_02, Section ES_02-8	EG41	3	row3-N-x	2006-04-15 14:34:10.0	2006-04-15 14:34:21.0	2006-04-15 14:34:53.0	2006-04-15 14:34:53.0	43		43	0	1	1	1		
914096	nybp7zY98z	Unit CTA1_13, Section CTA1_13-1	PROP06	1	R5C1	2006-04-27 12:46:37.0	2006-04-27 12:46:43.0	2006-04-27 12:46:43.0	2006-04-27 12:46:43.0	6	6		1	0	0	1	Entering a given	53
914169	nybp7zY98z	Unit CTA1_06, Section CTA1_06-2	L5FB16	1	R1C1	2006-05-10 13:23:38.0	2006-05-10 13:25:08.0	2006-05-10 13:25:08.0	2006-05-10 13:25:08.0	90	90		1	0	0	1		
914242	q1Yar3mIhE	Unit CTA1_13, Section CTA1_13-1	PROP13	1	R5C1	2006-02-21 13:37:56.0	2006-02-21 13:38:19.0	2006-02-21 13:38:19.0	2006-02-21 13:38:19.0	23	23		1	0	0	1	Entering a given~~Convert unit, standard	14~~2
914431	q1Yar3mIhE	Unit CTA1_06, Section CTA1_06-2	DEC02	4	xMin	2006-04-25 14:09:00.0	2006-04-25 14:09:09.0	2006-04-25 14:09:09.0	2006-04-25 14:09:09.0	9	9		1	0	0	1	Changing axis bounds	29
914535	Qb2LYvN3zF	Unit ES_02, Section ES_02-9	EG44	4	x = -7/-7	2006-02-23 09:23:12.0	2006-02-23 09:23:21.0	2006-02-23 09:23:21.0	2006-02-23 09:23:21.0	9	9		1	0	0	1		
914645	Qb2LYvN3zF	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R1C2	2006-02-25 17:20:49.0	2006-02-25 17:21:14.0	2006-02-25 17:21:14.0	2006-02-25 17:21:14.0	25	25		1	0	0	1		
914944	Qb2LYvN3zF	Unit CTA1_06, Section CTA1_06-3	BH1T40	2	ValidEquations	2006-02-26 10:48:25.0	2006-02-26 10:48:44.0	2006-02-26 10:48:44.0	2006-02-26 10:49:22.0	30	30		1	0	0	3		
915210	Qb2LYvN3zF	Unit ES_03, Section ES_03-5	EG52	1	3.6 = 2y+3+y	2006-02-27 07:41:37.0	2006-02-27 07:41:46.0	2006-02-27 07:41:46.0	2006-02-27 07:41:46.0	9	9		1	0	0	1	[SkillRule: Consolidate vars, no coeff; CLT]	20
915417	QDsPNlZ5i1	Unit ES_04, Section ES_04-13	LIT37	1	y = -t*x	2006-04-03 13:35:43.0	2006-04-03 13:35:50.0	2006-04-03 13:35:50.0	2006-04-03 13:35:50.0	7	7		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	36
915719	QDsPNlZ5i1	Unit CTA1_10, Section CTA1_10-5	DISTFB08_SP	1	R7C2	2006-04-27 14:10:50.0	2006-04-27 14:11:07.0	2006-04-27 14:11:07.0	2006-04-27 14:11:07.0	17	17		1	0	0	1	Entering a given	58
915827	QDsPNlZ5i1	Unit ES_07, Section ES_07-2	LIT49A	1	row2q	2006-05-16 13:53:13.0	2006-05-16 13:53:44.0	2006-05-16 13:54:35.0	2006-05-16 13:54:35.0	71		71	0	5	1	1		
915919	vkQ059OE0u	Unit CTA1_04, Section CTA1_04-2	PERCENT03A	1	R7C1	2006-04-04 13:52:46.0	2006-04-04 13:53:28.0	2006-04-04 13:53:28.0	2006-04-04 13:53:28.0	42	42		1	0	0	1	Using small numbers~~Find X, Simple~~Using difficult numbers	23~~14~~26
916225	vkQ059OE0u	Unit ES_02, Section ES_02-6	EG40	3	-7y+0 = 9	2006-05-15 13:51:07.0	2006-05-15 13:51:13.0	2006-05-15 13:51:13.0	2006-05-15 13:53:56.0	62	62		1	1	0	3	[SkillRule: Consolidate vars with coeff; CLT]	42
916714	WD2Q7495E0	Unit CTA1_06, Section CTA1_06-5	FBSMR2	2	R5C1	2006-04-20 14:06:00.0	2006-04-20 14:06:21.0	2006-04-20 14:06:21.0	2006-04-20 14:06:21.0	10.5	10.5		1	0	0	1	Entering a given	71
916970	WD2Q7495E0	Unit ES_03, Section ES_03-7	LIT5	1	m/q = x	2006-04-27 14:21:36.0	2006-04-27 14:21:56.0		2006-04-27 14:22:10.0	34		34	0	2	2	0	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	56
917224	WD2Q7495E0	Unit CTA1_08, Section CTA1_08-2	FEB02	1	yMax	2006-05-16 14:02:30.0	2006-05-16 14:04:05.0	2006-05-16 14:04:05.0	2006-05-16 14:04:05.0	95	95		1	0	0	1	Changing axis bounds	77
917401	YvD7H8XduF	Unit ES_04, Section ES_04-16	LIT54A	1	m*y/m = (c-m*u)/m	2006-02-21 14:17:25.0	2006-02-21 14:17:29.0	2006-02-21 14:17:29.0	2006-02-21 14:17:38.0	13	13		1	0	0	2	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	14
917669	YvD7H8XduF	Unit CTA1_10, Section CTA1_10-6	DISTFB13_SP	1	R3C1	2006-04-04 13:34:33.0	2006-04-04 13:34:35.0	2006-04-04 13:34:35.0	2006-04-04 13:34:35.0	2	2		1	0	0	1	Define Variable	17
917758	YvD7H8XduF	Unit ES_07, Section ES_07-4	LIT63A	1	n*t-h*r = c*j+z*n	2006-04-04 14:03:48.0	2006-04-04 14:03:57.0	2006-04-04 14:03:57.0	2006-04-04 14:03:57.0	9	9		1	0	0	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	8
918101	YvD7H8XduF	Unit CTA1_12, Section CTA1_12-5	SYSFB25	1	ValidEquations	2006-04-19 13:27:14.0	2006-04-19 13:27:43.0	2006-04-19 13:27:43.0	2006-04-19 13:29:10.0	45	45		1	0	0	3		
918360	YvD7H8XduF	Unit ES_05, Section ES_05-12	LIT40	1	y-m*x = m*x+b-m*x	2006-04-24 13:39:22.0	2006-04-24 13:39:24.0	2006-04-24 13:39:24.0	2006-04-24 13:39:51.0	29	29		1	2	0	2	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	57
918756	YvD7H8XduF	Unit CTA1_14, Section CTA1_14-4	2PTFB13	1	R3C2	2006-04-27 14:22:55.0	2006-04-27 14:25:19.0	2006-04-27 14:26:11.0	2006-04-27 14:26:11.0	159		159	0	0	3	1	Using simple numbers~~Using small numbers~~Write expression, two points	117~~97~~11
918910	0YvZonpLW8	Unit CTA1_01, Section CTA1_01-4	JAN13B	1	R1C2	2006-03-01 21:37:05.0	2006-03-01 21:37:10.0	2006-03-01 21:37:10.0	2006-03-01 21:37:10.0	5	5		1	0	0	1		
919105	0YvZonpLW8	Unit CTA1_02, Section CTA1_02-3	L3NOV12B	1	R1C1	2006-03-02 12:21:37.0	2006-03-02 12:21:40.0	2006-03-02 12:21:40.0	2006-03-02 12:21:40.0	3	3		1	0	0	1		
919218	0YvZonpLW8	Unit ES_01, Section ES_01-2	EG4	2	FinalAnswer	2006-03-02 12:44:19.0	2006-03-02 12:44:23.0	2006-03-02 12:44:28.0	2006-03-02 12:44:34.0	11		11	0	1	0	2	perform-mult-sp~~combine-like-terms-whole-sp	4~~4
919410	0YvZonpLW8	Unit CTA1_08, Section CTA1_08-3	DEC04	1	YLabel	2006-03-21 12:30:17.0	2006-03-21 12:30:26.0	2006-03-21 12:30:26.0	2006-03-21 12:30:26.0	9	9		1	0	0	1	Labelling the axes	49
919554	0YvZonpLW8	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS09	2	FinalAnswer	2006-03-21 12:55:14.0	2006-03-21 12:55:22.0	2006-03-21 12:55:40.0	2006-03-21 12:55:40.0	26		26	0	1	0	1	perform-mult-sp	18
919657	0YvZonpLW8	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2	EG-EQS07	4	(2y^4)/y^4	2006-05-04 12:18:31.0	2006-05-04 12:18:34.0	2006-05-04 12:18:34.0	2006-05-04 12:18:34.0	3	3		1	0	0	1		
919689	0YvZonpLW8	Unit CTA1_24, Section CTA1_24-1	NOV05	1	R1C2	2006-05-18 12:24:46.0	2006-05-18 12:24:53.0	2006-05-18 12:24:53.0	2006-05-18 12:24:53.0	7	7		1	0	0	1		
919724	162lfGskK2	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3	EG-EPS01	2	(6(x^2)(y^2))(2(x^2)(y^6))	2006-03-02 12:15:07.0	2006-03-02 12:15:12.0	2006-03-02 12:15:12.0	2006-03-02 12:15:12.0	5	5		1	0	0	1		
919764	162lfGskK2	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS01	1	FinalAnswer	2006-03-02 13:06:17.0	2006-03-02 13:06:57.0	2006-03-02 13:06:57.0	2006-03-02 13:06:57.0	40	40		1	0	0	1	simplify-fractions-sp	17
919968	40ARhM4nkF	Unit CTA1_08, Section CTA1_08-3	REAL10	1	Formula 1 Coeff 1	2006-03-21 12:52:16.0	2006-03-21 12:52:20.0	2006-03-21 12:52:20.0	2006-03-21 12:52:20.0	4	4		1	0	0	1	Setting the slope	14
920064	40ARhM4nkF	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3	EG-EPS01-FIXED	1	FinalAnswer	2006-03-23 12:11:24.0	2006-03-23 12:11:41.0	2006-03-23 12:12:22.0	2006-03-23 12:12:22.0	58		58	0	1	0	1	perform-mult-sp	11
920108	40ARhM4nkF	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS03	1	(3(x^4)(y^3))/((x^3)(y^2))	2006-03-23 12:29:30.0	2006-03-23 12:29:34.0	2006-03-23 12:29:34.0	2006-03-23 12:29:34.0	4	4		1	0	0	1		
920167	5S2tY93Oo1	Unit CTA1_24, Section CTA1_24-1	L3REAL45	1	R5C1	2006-02-28 12:42:12.0	2006-02-28 12:42:18.0	2006-02-28 12:42:18.0	2006-02-28 12:42:18.0	6	6		1	0	0	1	Entering a given~~Convert unit, standard	17~~1
920299	5S2tY93Oo1	Unit CTA1_25, Section CTA1_25-1	BH1T50	1	R4C1	2006-03-02 12:18:18.0	2006-03-02 12:18:52.0	2006-03-02 12:18:52.0	2006-03-02 12:18:52.0	34	34		1	0	0	1	Entering a given~~Convert unit, standard	46~~2
920377	5S2tY93Oo1	Unit CTA1_26, Section CTA1_26-1	BH1T06	1	XUnit	2006-03-02 12:39:03.0	2006-03-02 12:39:07.0	2006-03-02 12:39:07.0	2006-03-02 12:39:07.0	4	4		1	0	0	1		
920514	5S2tY93Oo1	Unit CTA1_27, Section CTA1_27-1	FOR06C	1	R5C1	2006-03-21 12:19:00.0	2006-03-21 12:19:13.0	2006-03-21 12:19:13.0	2006-03-21 12:19:13.0	13	13		1	0	0	1	Entering a given	80
920718	7esK30uHH1	Unit ES_01, Section ES_01-8	EG24	2	-4/-8 = -8x/-8	2006-03-02 12:06:22.0	2006-03-02 12:06:34.0	2006-03-02 12:06:34.0	2006-03-02 12:06:34.0	12	12		1	0	0	1		
920914	7esK30uHH1	Unit ES_02, Section ES_02-6	EG40	3	-11/5 = 5y/5	2006-03-21 12:31:06.0	2006-03-21 12:31:33.0	2006-03-21 12:31:33.0	2006-03-21 12:31:54.0	48	48		1	0	0	3	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	6
921185	7esK30uHH1	Unit CTA1_01, Section CTA1_01-4	REAL32C	2	R4C1	2006-05-04 13:21:58.0	2006-05-04 13:23:02.0	2006-05-04 13:23:02.0	2006-05-04 13:23:02.0	64	64		1	0	0	1	Entering a given	40
921381	7esK30uHH1	Unit CTA1_02, Section CTA1_02-2	BH1T21C	1	xMax	2006-05-04 14:25:44.0	2006-05-04 14:25:47.0	2006-05-04 14:25:47.0	2006-05-04 14:25:47.0	3	3		1	0	0	1	Changing axis bounds	26
921538	DZXDgO0B3u	Unit CTA1_08, Section CTA1_08-3	NOV13	1	R3C1	2006-03-23 12:47:29.0	2006-03-23 12:47:31.0	2006-03-23 12:47:31.0	2006-03-23 12:47:31.0	2	2		1	0	0	1	Define Variable	10
921610	DZXDgO0B3u	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS09	2	FinalAnswer	2006-03-23 13:13:49.0	2006-03-23 13:14:00.0	2006-03-23 13:14:00.0	2006-03-23 13:14:00.0	11	11		1	0	0	1	perform-mult-sp	8
921941	DZXDgO0B3u	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS03	3	row1-D-x	2006-05-23 12:04:18.0	2006-05-23 12:04:22.0	2006-05-23 12:04:22.0	2006-05-23 12:04:22.0	4	4		1	0	0	1		
921994	e5Ef9RFIF0	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS07	2	FinalAnswer	2006-03-23 12:17:48.0	2006-03-23 12:18:07.0	2006-03-23 12:18:07.0	2006-03-23 12:18:07.0	19	19		1	0	0	1	perform-mult-sp	15
922058	e5Ef9RFIF0	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS01	1	FinalAnswer	2006-03-23 12:58:38.0	2006-03-23 12:59:03.0	2006-03-23 12:59:03.0	2006-03-23 12:59:03.0	25	25		1	0	0	1	simplify-fractions-sp	20
922133	h31E235Th5	Unit CTA1_02, Section CTA1_02-4	REAL28	1	R2C2	2006-05-04 12:46:12.0	2006-05-04 12:46:30.0	2006-05-04 12:46:30.0	2006-05-04 12:46:30.0	18	18		1	0	0	1	Identifying units	5
922156	h31E235Th5	Unit ES_01, Section ES_01-1	EG4	1	1(7+2)	2006-05-04 12:52:52.0	2006-05-04 12:52:56.0	2006-05-04 12:52:56.0	2006-05-04 12:52:56.0	4	4		1	0	0	1	[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]~~[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]	3~~3
922173	h31E235Th5	Unit CTA1_08, Section CTA1_08-1	LDEMO_MBGRPH	1	yMax	2006-05-04 13:03:31.0	2006-05-04 13:04:06.0		2006-05-04 13:10:04.0	89		89	0	3	4	0	Changing axis bounds	7
922184	H4UD7rojkA	Unit ES_01, Section ES_01-1	EG1	2	10+3*9	2006-02-28 12:27:29.0	2006-02-28 12:27:33.0	2006-02-28 12:27:33.0	2006-02-28 12:27:33.0	4	4		1	0	0	1	[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]	3
922341	H4UD7rojkA	Unit CTA1_08, Section CTA1_08-2	FEB02	1	Formula 1 Coeff 0	2006-04-20 12:51:35.0	2006-04-20 12:51:41.0	2006-04-20 12:51:41.0	2006-04-20 12:51:41.0	6	6		1	0	0	1	Setting the y-intercept	11
922442	H4UD7rojkA	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS08	2	FinalAnswer	2006-05-09 12:11:00.0	2006-05-09 12:11:15.0	2006-05-09 12:11:31.0	2006-05-09 12:11:31.0	31		31	0	1	0	1	perform-mult-sp	8
922494	H4UD7rojkA	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2	EG-EQS08	2	FinalAnswer	2006-05-09 12:44:56.0	2006-05-09 12:45:11.0	2006-05-09 12:45:11.0	2006-05-09 12:45:11.0	15	15		1	0	0	1	simplify-fractions-sp	17
922538	hK3QE3xOF8	Unit CTA1_02, Section CTA1_02-4	REAL28	1	YLabel	2006-05-22 12:23:00.0	2006-05-22 12:23:09.0	2006-05-22 12:23:09.0	2006-05-22 12:23:09.0	9	9		1	0	0	1	Labelling the axes	3
922554	hK3QE3xOF8	Unit CTA1_08, Section CTA1_08-1	LDEMO_MBGRPH	1	Intercept Field 1	2006-05-22 12:31:21.0	2006-05-22 12:31:46.0	2006-05-22 12:37:03.0	2006-05-22 12:37:03.0	36		36	0	1	0	1	Entering the y-intercept	1
922806	kKr8NG7YNL	Unit CTA1_08, Section CTA1_08-3	REAL37	1	R3C2	2006-05-01 12:16:27.0	2006-05-01 12:16:41.0	2006-05-01 12:16:41.0	2006-05-01 12:16:41.0	14	14		1	0	0	1	Using small numbers~~Write expression, positive slope~~Using difficult numbers	17~~14~~9
922983	kKr8NG7YNL	Unit ES_04, Section ES_04-12	EG58	1	constant terms1R1	2006-05-02 12:21:57.0	2006-05-02 12:22:04.0	2006-05-02 12:22:04.0	2006-05-02 12:22:04.0	7	7		1	0	0	1		
923115	kKr8NG7YNL	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3	EG-EPS01-FIXED	1	constant factorsR2	2006-05-02 12:49:27.0	2006-05-02 12:49:31.0	2006-05-02 12:49:31.0	2006-05-02 12:49:31.0	4	4		1	0	0	1	perform-mult-row2-sp	13
923390	kKr8NG7YNL	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS02	2	row3-D-constant factors	2006-05-04 12:06:27.0	2006-05-04 12:06:29.0	2006-05-04 12:06:29.0	2006-05-04 12:06:29.0	2	2		1	0	0	1		
923542	mt4GxUF641	Unit CTA1_02, Section CTA1_02-4	L2FB14	1	R5C1	2006-03-21 12:34:01.0	2006-03-21 12:34:11.0	2006-03-21 12:34:11.0	2006-03-21 12:34:11.0	10	10		1	0	0	1	Entering a given	31
923593	mt4GxUF641	Unit ES_01, Section ES_01-2	EG3	1	(1+5)*3	2006-03-21 12:50:12.0	2006-03-21 12:50:16.0	2006-03-21 12:50:16.0	2006-03-21 12:50:16.0	4	4		1	0	0	1	[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]~~[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]	5~~5
923787	mt4GxUF641	Unit CTA1_08, Section CTA1_08-3	NOV13	1	Formula 1 Coeff 1	2006-03-23 12:43:41.0	2006-03-23 12:43:45.0	2006-03-23 12:43:45.0	2006-03-23 12:43:45.0	4	4		1	0	0	1	Setting the slope	13
923859	mt4GxUF641	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS09	2	constant factorsR2	2006-03-23 13:03:12.0	2006-03-23 13:03:20.0	2006-03-23 13:03:20.0	2006-03-23 13:03:20.0	8	8		1	0	0	1	perform-mult-row2-sp	11
923909	mt4GxUF641	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS02	1	FinalAnswer	2006-05-04 12:31:40.0	2006-05-04 12:32:02.0	2006-05-04 12:32:02.0	2006-05-04 12:32:02.0	22	22		1	0	0	1	simplify-fractions-sp	17
923986	Ud9p3KH6Bv	Unit CTA1_01, Section CTA1_01-4	JAN04B	1	R2C2	2006-03-07 12:16:38.0	2006-03-07 12:16:49.0	2006-03-07 12:19:26.0	2006-03-07 12:19:26.0	154		154	0	2	0	1	Identifying units	14
924191	Ud9p3KH6Bv	Unit CTA1_02, Section CTA1_02-3	L3NOV12A	2	xScale	2006-03-23 12:23:00.0	2006-03-23 12:23:14.0	2006-03-23 12:23:14.0	2006-03-23 12:23:14.0	14	14		1	0	0	1	Changing axis intervals	16
924288	UO70mRwd30	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS07	2	(3y^4)(y^5)	2006-03-21 12:11:21.0	2006-03-21 12:11:24.0	2006-03-21 12:11:24.0	2006-03-21 12:11:24.0	3	3		1	0	0	1		
924352	UO70mRwd30	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2	EG-EQS09	2	row3-D-constant factors	2006-03-21 12:25:37.0	2006-03-21 12:25:38.0		2006-03-21 12:25:38.0	0.5		0.5	0	1	0	0		
924408	XHm4u4Y8OU	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3	EG-EPS03	2	(5(x^6)(y^5))(y^2)	2006-02-28 12:36:37.0	2006-02-28 12:36:46.0	2006-02-28 12:36:46.0	2006-02-28 12:36:46.0	9	9		1	0	0	1		
924469	XHm4u4Y8OU	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2	EG-EQS07	3	(6y^3)/y^5	2006-03-02 12:41:47.0	2006-03-02 12:41:59.0	2006-03-02 12:41:59.0	2006-03-02 12:49:12.0	250	250		1	0	0	2		
